time,object,x,y,z
0.528405,Earth,-1.14902,-0.187686,0
0.528405,Jupiter,-4.99608,-1.43616,0
0.531143,Sun,-0.196576,-0.0189051,0
0.531143,Earth,-1.14769,-0.205453,0
0.531143,Jupiter,-4.99394,-1.44339,0
0.533881,Sun,-0.198625,-0.0192044,0
0.533881,Earth,-1.14607,-0.223164,0
0.533881,Jupiter,-4.99179,-1.45062,0
0.536619,Sun,-0.200685,-0.0195069,0
0.536619,Earth,-1.14416,-0.240814,0
0.536619,Jupiter,-4.98963,-1.45785,0
0.539357,Sun,-0.202755,-0.0198126,0
0.539357,Earth,-1.14196,-0.258398,0
0.539357,Jupiter,-4.98746,-1.46507,0
0.542094,Sun,-0.204837,-0.0201216,0
0.542094,Earth,-1.13947,-0.275909,0
0.542094,Jupiter,-4.98528,-1.47229,0
0.544832,Sun,-0.206929,-0.0204339,0
0.544832,Earth,-1.1367,-0.293342,0
0.544832,Jupiter,-4.98309,-1.4795,0
0.54757,Sun,-0.209032,-0.0207495,0
0.54757,Earth,-1.13363,-0.310692,0
0.54757,Jupiter,-4.98088,-1.48671,0
0.550308,Sun,-0.211146,-0.0210685,0
0.550308,Earth,-1.13029,-0.327952,0
0.550308,Jupiter,-4.97867,-1.49392,0
0.553046,Sun,-0.213271,-0.0213907,0
0.553046,Earth,-1.12666,-0.345118,0
0.553046,Jupiter,-4.97644,-1.50113,0
0.555784,Sun,-0.215407,-0.0217164,0
0.555784,Earth,-1.12275,-0.362183,0
0.555784,Jupiter,-4.9742,-1.50833,0
0.558522,Sun,-0.217553,-0.0220454,0
0.558522,Earth,-1.11856,-0.379143,0
0.558522,Jupiter,-4.97195,-1.51552,0
0.561259,Sun,-0.219711,-0.0223779,0
0.561259,Earth,-1.1141,-0.395992,0
0.561259,Jupiter,-4.96969,-1.52272,0
0.563997,Sun,-0.221879,-0.0227137,0
0.563997,Earth,-1.10936,-0.412724,0
0.563997,Jupiter,-4.96742,-1.52991,0
0.566735,Sun,-0.224058,-0.023053,0
0.566735,Earth,-1.10435,-0.429334,0
0.566735,Jupiter,-4.96513,-1.53709,0
0.569473,Sun,-0.226248,-0.0233958,0
0.569473,Earth,-1.09908,-0.445817,0
0.569473,Jupiter,-4.96284,-1.54428,0
0.572211,Sun,-0.228449,-0.0237421,0
0.572211,Earth,-1.09353,-0.462168,0
0.572211,Jupiter,-4.96053,-1.55146,0
0.574949,Sun,-0.230661,-0.0240919,0
0.574949,Earth,-1.08772,-0.478381,0
0.574949,Jupiter,-4.95821,-1.55863,0
0.577687,Sun,-0.232883,-0.0244452,0
0.577687,Earth,-1.08166,-0.494452,0
0.577687,Jupiter,-4.95588,-1.5658,0
0.580424,Sun,-0.235116,-0.0248021,0
0.580424,Earth,-1.07533,-0.510375,0
0.580424,Jupiter,-4.95354,-1.57297,0
0.583162,Sun,-0.237361,-0.0251625,0
0.583162,Earth,-1.06875,-0.526145,0
0.583162,Jupiter,-4.95119,-1.58014,0
0.5859,Sun,-0.239616,-0.0255265,0
0.5859,Earth,-1.06191,-0.541758,0
0.5859,Jupiter,-4.94882,-1.5873,0
0.588638,Sun,-0.241882,-0.0258941,0
0.588638,Earth,-1.05483,-0.557209,0
0.588638,Jupiter,-4.94645,-1.59445,0
0.591376,Sun,-0.244159,-0.0262654,0
0.591376,Earth,-1.0475,-0.572492,0
0.591376,Jupiter,-4.94406,-1.60161,0
0.594114,Sun,-0.246447,-0.0266403,0
0.594114,Earth,-1.03993,-0.587604,0
0.594114,Jupiter,-4.94166,-1.60876,0
0.596851,Sun,-0.248746,-0.0270189,0
0.596851,Earth,-1.03212,-0.602539,0
0.596851,Jupiter,-4.93925,-1.6159,0
0.599589,Sun,-0.251055,-0.0274012,0
0.599589,Earth,-1.02407,-0.617293,0
0.599589,Jupiter,-4.93683,-1.62304,0
0.602327,Sun,-0.253376,-0.0277872,0
0.602327,Earth,-1.01579,-0.631861,0
0.602327,Jupiter,-4.9344,-1.63018,0
0.605065,Sun,-0.255707,-0.0281769,0
0.605065,Earth,-1.00728,-0.64624,0
0.605065,Jupiter,-4.93196,-1.63732,0
0.607803,Sun,-0.25805,-0.0285704,0
0.607803,Earth,-0.998553,-0.660424,0
0.607803,Jupiter,-4.9295,-1.64445,0
0.610541,Sun,-0.260403,-0.0289676,0
0.610541,Earth,-0.9896,-0.674409,0
0.610541,Jupiter,-4.92703,-1.65157,0
0.613279,Sun,-0.262767,-0.0293687,0
0.613279,Earth,-0.980431,-0.688192,0
0.613279,Jupiter,-4.92456,-1.65869,0
0.616016,Sun,-0.265142,-0.0297736,0
0.616016,Earth,-0.971048,-0.701768,0
0.616016,Jupiter,-4.92207,-1.66581,0
0.618754,Sun,-0.267528,-0.0301823,0
0.618754,Earth,-0.961457,-0.715134,0
0.618754,Jupiter,-4.91957,-1.67293,0
0.621492,Sun,-0.269925,-0.0305949,0
0.621492,Earth,-0.95166,-0.728284,0
0.621492,Jupiter,-4.91705,-1.68003,0
0.62423,Sun,-0.272333,-0.0310113,0
0.62423,Earth,-0.941662,-0.741217,0
0.62423,Jupiter,-4.91453,-1.68714,0
0.626968,Sun,-0.274752,-0.0314317,0
0.626968,Earth,-0.931468,-0.753927,0
0.626968,Jupiter,-4.91199,-1.69424,0
0.629706,Sun,-0.277182,-0.031856,0
0.629706,Earth,-0.921082,-0.766411,0
0.629706,Jupiter,-4.90945,-1.70134,0
0.632444,Sun,-0.279623,-0.0322843,0
0.632444,Earth,-0.910507,-0.778666,0
0.632444,Jupiter,-4.90689,-1.70843,0
0.635181,Sun,-0.282075,-0.0327165,0
0.635181,Earth,-0.899749,-0.790688,0
0.635181,Jupiter,-4.90432,-1.71552,0
0.637919,Sun,-0.284537,-0.0331527,0
0.637919,Earth,-0.888811,-0.802473,0
0.637919,Jupiter,-4.90174,-1.72261,0
0.640657,Sun,-0.287011,-0.0335929,0
0.640657,Earth,-0.877699,-0.81402,0
0.640657,Jupiter,-4.89914,-1.72969,0
0.643395,Sun,-0.289496,-0.0340372,0
0.643395,Earth,-0.866417,-0.825324,0
0.643395,Jupiter,-4.89654,-1.73676,0
0.646133,Sun,-0.291992,-0.0344855,0
0.646133,Earth,-0.854969,-0.836382,0
0.646133,Jupiter,-4.89392,-1.74384,0
0.648871,Sun,-0.294498,-0.0349379,0
0.648871,Earth,-0.843359,-0.847191,0
0.648871,Jupiter,-4.8913,-1.75091,0
0.651608,Sun,-0.297016,-0.0353944,0
0.651608,Earth,-0.831594,-0.857749,0
0.651608,Jupiter,-4.88866,-1.75797,0
0.654346,Sun,-0.299544,-0.035855,0
0.654346,Earth,-0.819676,-0.868052,0
0.654346,Jupiter,-4.88601,-1.76503,0
0.657084,Sun,-0.302084,-0.0363198,0
0.657084,Earth,-0.807612,-0.878098,0
0.657084,Jupiter,-4.88334,-1.77208,0
0.659822,Sun,-0.304635,-0.0367888,0
0.659822,Earth,-0.795406,-0.887885,0
0.659822,Jupiter,-4.88067,-1.77913,0
0.66256,Sun,-0.307196,-0.0372619,0
0.66256,Earth,-0.783062,-0.89741,0
0.66256,Jupiter,-4.87799,-1.78618,0
0.665298,Sun,-0.309769,-0.0377392,0
0.665298,Earth,-0.770586,-0.90667,0
0.665298,Jupiter,-4.87529,-1.79322,0
0.668036,Sun,-0.312353,-0.0382208,0
0.668036,Earth,-0.757982,-0.915663,0
0.668036,Jupiter,-4.87258,-1.80026,0
0.670773,Sun,-0.314947,-0.0387066,0
0.670773,Earth,-0.745255,-0.924387,0
0.670773,Jupiter,-4.86986,-1.80729,0
0.673511,Sun,-0.317553,-0.0391968,0
0.673511,Earth,-0.73241,-0.93284,0
0.673511,Jupiter,-4.86713,-1.81432,0
0.676249,Sun,-0.32017,-0.0396912,0
0.676249,Earth,-0.719453,-0.94102,0
0.676249,Jupiter,-4.86439,-1.82135,0
0.678987,Sun,-0.322797,-0.0401899,0
0.678987,Earth,-0.706387,-0.948924,0
0.678987,Jupiter,-4.86163,-1.82837,0
0.681725,Sun,-0.325436,-0.040693,0
0.681725,Earth,-0.693219,-0.956552,0
0.681725,Jupiter,-4.85887,-1.83538,0
0.684463,Sun,-0.328086,-0.0412005,0
0.684463,Earth,-0.679952,-0.9639,0
0.684463,Jupiter,-4.85609,-1.84239,0
0.687201,Sun,-0.330747,-0.0417124,0
0.687201,Earth,-0.666593,-0.970969,0
0.687201,Jupiter,-4.8533,-1.8494,0
0.689938,Sun,-0.333419,-0.0422286,0
0.689938,Earth,-0.653145,-0.977755,0
0.689938,Jupiter,-4.8505,-1.8564,0
0.692676,Sun,-0.336102,-0.0427494,0
0.692676,Earth,-0.639615,-0.984259,0
0.692676,Jupiter,-4.84769,-1.86339,0
0.695414,Sun,-0.338796,-0.0432746,0
0.695414,Earth,-0.626007,-0.990477,0
0.695414,Jupiter,-4.84486,-1.87039,0
0.698152,Sun,-0.341501,-0.0438042,0
0.698152,Earth,-0.612326,-0.99641,0
0.698152,Jupiter,-4.84203,-1.87737,0
0.70089,Sun,-0.344217,-0.0443384,0
0.70089,Earth,-0.598578,-1.00206,0
0.70089,Jupiter,-4.83918,-1.88436,0
0.703628,Sun,-0.346944,-0.0448771,0
0.703628,Earth,-0.584767,-1.00741,0
0.703628,Jupiter,-4.83632,-1.89133,0
0.706366,Sun,-0.349683,-0.0454204,0
0.706366,Earth,-0.570898,-1.01248,0
0.706366,Jupiter,-4.83345,-1.89831,0
0.709103,Sun,-0.352432,-0.0459683,0
0.709103,Earth,-0.556977,-1.01726,0
0.709103,Jupiter,-4.83057,-1.90527,0
0.711841,Sun,-0.355193,-0.0465207,0
0.711841,Earth,-0.543008,-1.02175,0
0.711841,Jupiter,-4.82768,-1.91224,0
0.714579,Sun,-0.357964,-0.0470778,0
0.714579,Earth,-0.528997,-1.02594,0
0.714579,Jupiter,-4.82477,-1.9192,0
0.717317,Sun,-0.360747,-0.0476396,0
0.717317,Earth,-0.514949,-1.02984,0
0.717317,Jupiter,-4.82185,-1.92615,0
0.720055,Sun,-0.363541,-0.048206,0
0.720055,Earth,-0.500869,-1.03345,0
0.720055,Jupiter,-4.81893,-1.9331,0
0.722793,Sun,-0.366346,-0.0487771,0
0.722793,Earth,-0.486762,-1.03677,0
0.722793,Jupiter,-4.81599,-1.94004,0
0.72553,Sun,-0.369162,-0.049353,0
0.72553,Earth,-0.472632,-1.0398,0
0.72553,Jupiter,-4.81303,-1.94698,0
0.728268,Sun,-0.371989,-0.0499336,0
0.728268,Earth,-0.458486,-1.04253,0
0.728268,Jupiter,-4.81007,-1.95391,0
0.731006,Sun,-0.374827,-0.050519,0
0.731006,Earth,-0.444328,-1.04496,0
0.731006,Jupiter,-4.80709,-1.96084,0
0.733744,Sun,-0.377676,-0.0511091,0
0.733744,Earth,-0.430163,-1.0471,0
0.733744,Jupiter,-4.80411,-1.96777,0
0.736482,Sun,-0.380537,-0.0517041,0
0.736482,Earth,-0.415996,-1.04895,0
0.736482,Jupiter,-4.80111,-1.97468,0
0.73922,Sun,-0.383409,-0.052304,0
0.73922,Earth,-0.401832,-1.0505,0
0.73922,Jupiter,-4.7981,-1.9816,0
0.741958,Sun,-0.386291,-0.0529087,0
0.741958,Earth,-0.387677,-1.05176,0
0.741958,Jupiter,-4.79508,-1.98851,0
0.744695,Sun,-0.389185,-0.0535183,0
0.744695,Earth,-0.373534,-1.05273,0
0.744695,Jupiter,-4.79204,-1.99541,0
0.747433,Sun,-0.392091,-0.0541328,0
0.747433,Earth,-0.35941,-1.0534,0
0.747433,Jupiter,-4.789,-2.00231,0
0.750171,Sun,-0.395007,-0.0547523,0
0.750171,Earth,-0.345309,-1.05378,0
0.750171,Jupiter,-4.78594,-2.0092,0
0.752909,Sun,-0.397934,-0.0553767,0
0.752909,Earth,-0.331236,-1.05387,0
0.752909,Jupiter,-4.78287,-2.01609,0
0.755647,Sun,-0.400873,-0.0560062,0
0.755647,Earth,-0.317196,-1.05366,0
0.755647,Jupiter,-4.77979,-2.02297,0
0.758385,Sun,-0.403823,-0.0566406,0
0.758385,Earth,-0.303194,-1.05317,0
0.758385,Jupiter,-4.7767,-2.02985,0
0.761123,Sun,-0.406784,-0.0572801,0
0.761123,Earth,-0.289235,-1.05238,0
0.761123,Jupiter,-4.7736,-2.03672,0
0.76386,Sun,-0.409756,-0.0579247,0
0.76386,Earth,-0.275324,-1.0513,0
0.76386,Jupiter,-4.77048,-2.04359,0
0.766598,Sun,-0.412739,-0.0585744,0
0.766598,Earth,-0.261465,-1.04994,0
0.766598,Jupiter,-4.76736,-2.05045,0
0.769336,Sun,-0.415734,-0.0592292,0
0.769336,Earth,-0.247663,-1.04828,0
0.769336,Jupiter,-4.76422,-2.0573,0
0.772074,Sun,-0.41874,-0.0598891,0
0.772074,Earth,-0.233923,-1.04634,0
0.772074,Jupiter,-4.76107,-2.06415,0
0.774812,Sun,-0.421757,-0.0605542,0
0.774812,Earth,-0.220251,-1.04411,0
0.774812,Jupiter,-4.7579,-2.071,0
0.77755,Sun,-0.424785,-0.0612246,0
0.77755,Earth,-0.206649,-1.0416,0
0.77755,Jupiter,-4.75473,-2.07784,0
0.780287,Sun,-0.427824,-0.0619001,0
0.780287,Earth,-0.193125,-1.03881,0
0.780287,Jupiter,-4.75154,-2.08467,0
0.783025,Sun,-0.430875,-0.0625809,0
0.783025,Earth,-0.179681,-1.03573,0
0.783025,Jupiter,-4.74835,-2.0915,0
0.785763,Sun,-0.433937,-0.063267,0
0.785763,Earth,-0.166323,-1.03237,0
0.785763,Jupiter,-4.74514,-2.09833,0
0.788501,Sun,-0.43701,-0.0639583,0
0.788501,Earth,-0.153056,-1.02874,0
0.788501,Jupiter,-4.74192,-2.10514,0
0.791239,Sun,-0.440094,-0.064655,0
0.791239,Earth,-0.139883,-1.02482,0
0.791239,Jupiter,-4.73868,-2.11196,0
0.793977,Sun,-0.443189,-0.0653571,0
0.793977,Earth,-0.12681,-1.02063,0
0.793977,Jupiter,-4.73544,-2.11876,0
0.796715,Sun,-0.446296,-0.0660645,0
0.796715,Earth,-0.113841,-1.01616,0
0.796715,Jupiter,-4.73218,-2.12556,0
0.799452,Sun,-0.449414,-0.0667774,0
0.799452,Earth,-0.100981,-1.01143,0
0.799452,Jupiter,-4.72891,-2.13236,0
0.80219,Sun,-0.452544,-0.0674957,0
0.80219,Earth,-0.0882337,-1.00642,0
0.80219,Jupiter,-4.72563,-2.13915,0
0.804928,Sun,-0.455684,-0.0682194,0
0.804928,Earth,-0.0756041,-1.00114,0
0.804928,Jupiter,-4.72234,-2.14593,0
0.807666,Sun,-0.458836,-0.0689487,0
0.807666,Earth,-0.0630965,-0.995592,0
0.807666,Jupiter,-4.71904,-2.15271,0
0.810404,Sun,-0.461999,-0.0696834,0
0.810404,Earth,-0.0507153,-0.989781,0
0.810404,Jupiter,-4.71572,-2.15948,0
0.813142,Sun,-0.465174,-0.0704237,0
0.813142,Earth,-0.0384648,-0.983708,0
0.813142,Jupiter,-4.71239,-2.16625,0
0.81588,Sun,-0.468359,-0.0711696,0
0.81588,Earth,-0.0263494,-0.977373,0
0.81588,Jupiter,-4.70905,-2.17301,0
0.818617,Sun,-0.471556,-0.071921,0
0.818617,Earth,-0.0143732,-0.97078,0
0.818617,Jupiter,-4.7057,-2.17976,0
0.821355,Sun,-0.474764,-0.0726781,0
0.821355,Earth,-0.00254071,-0.963931,0
0.821355,Jupiter,-4.70234,-2.18651,0
0.824093,Sun,-0.477984,-0.0734409,0
0.824093,Earth,0.00914406,-0.956827,0
0.824093,Jupiter,-4.69897,-2.19325,0
0.826831,Sun,-0.481215,-0.0742093,0
0.826831,Earth,0.0206769,-0.949472,0
0.826831,Jupiter,-4.69558,-2.19999,0
0.829569,Sun,-0.484457,-0.0749834,0
0.829569,Earth,0.0320537,-0.941868,0
0.829569,Jupiter,-4.69218,-2.20672,0
0.832307,Sun,-0.487711,-0.0757633,0
0.832307,Earth,0.0432703,-0.934017,0
0.832307,Jupiter,-4.68877,-2.21345,0
0.835044,Sun,-0.490975,-0.0765489,0
0.835044,Earth,0.0543227,-0.925922,0
0.835044,Jupiter,-4.68535,-2.22017,0
0.837782,Sun,-0.494252,-0.0773403,0
0.837782,Earth,0.0652069,-0.917586,0
0.837782,Jupiter,-4.68191,-2.22688,0
0.84052,Sun,-0.497539,-0.0781375,0
0.84052,Earth,0.0759189,-0.909011,0
0.84052,Jupiter,-4.67847,-2.23359,0
0.843258,Sun,-0.500838,-0.0789406,0
0.843258,Earth,0.0864548,-0.9002,0
0.843258,Jupiter,-4.67501,-2.24029,0
0.845996,Sun,-0.504148,-0.0797496,0
0.845996,Earth,0.0968108,-0.891156,0
0.845996,Jupiter,-4.67154,-2.24698,0
0.848734,Sun,-0.50747,-0.0805644,0
0.848734,Earth,0.106983,-0.881883,0
0.848734,Jupiter,-4.66806,-2.25367,0
0.851472,Sun,-0.510803,-0.0813852,0
0.851472,Earth,0.116968,-0.872382,0
0.851472,Jupiter,-4.66456,-2.26035,0
0.854209,Sun,-0.514147,-0.082212,0
0.854209,Earth,0.126761,-0.862656,0
0.854209,Jupiter,-4.66106,-2.26703,0
0.856947,Sun,-0.517503,-0.0830447,0
0.856947,Earth,0.136359,-0.85271,0
0.856947,Jupiter,-4.65754,-2.2737,0
0.859685,Sun,-0.52087,-0.0838835,0
0.859685,Earth,0.145759,-0.842546,0
0.859685,Jupiter,-4.65401,-2.28036,0
0.862423,Sun,-0.524248,-0.0847283,0
0.862423,Earth,0.154956,-0.832168,0
0.862423,Jupiter,-4.65047,-2.28702,0
0.865161,Sun,-0.527638,-0.0855792,0
0.865161,Earth,0.163947,-0.821577,0
0.865161,Jupiter,-4.64692,-2.29367,0
0.867899,Sun,-0.531039,-0.0864362,0
0.867899,Earth,0.172729,-0.810779,0
0.867899,Jupiter,-4.64335,-2.30031,0
0.870637,Sun,-0.534451,-0.0872993,0
0.870637,Earth,0.181299,-0.799776,0
0.870637,Jupiter,-4.63978,-2.30695,0
0.873374,Sun,-0.537875,-0.0881686,0
0.873374,Earth,0.189652,-0.788571,0
0.873374,Jupiter,-4.63619,-2.31358,0
0.876112,Sun,-0.541311,-0.0890441,0
0.876112,Earth,0.197785,-0.777169,0
0.876112,Jupiter,-4.63259,-2.3202,0
0.87885,Sun,-0.544757,-0.0899258,0
0.87885,Earth,0.205696,-0.765572,0
0.87885,Jupiter,-4.62897,-2.32682,0
0.881588,Sun,-0.548216,-0.0908138,0
0.881588,Earth,0.213381,-0.753784,0
0.881588,Jupiter,-4.62535,-2.33343,0
0.884326,Sun,-0.551685,-0.0917081,0
0.884326,Earth,0.220836,-0.741809,0
0.884326,Jupiter,-4.62171,-2.34004,0
0.887064,Sun,-0.555166,-0.0926086,0
0.887064,Earth,0.228059,-0.729651,0
0.887064,Jupiter,-4.61806,-2.34664,0
0.889802,Sun,-0.558659,-0.0935155,0
0.889802,Earth,0.235046,-0.717312,0
0.889802,Jupiter,-4.6144,-2.35323,0
0.892539,Sun,-0.562163,-0.0944288,0
0.892539,Earth,0.241795,-0.704798,0
0.892539,Jupiter,-4.61073,-2.35981,0
0.895277,Sun,-0.565678,-0.0953485,0
0.895277,Earth,0.248303,-0.692112,0
0.895277,Jupiter,-4.60704,-2.36639,0
0.898015,Sun,-0.569205,-0.0962747,0
0.898015,Earth,0.254566,-0.679257,0
0.898015,Jupiter,-4.60335,-2.37296,0
0.900753,Sun,-0.572743,-0.0972072,0
0.900753,Earth,0.260582,-0.666238,0
0.900753,Jupiter,-4.59964,-2.37953,0
0.903491,Sun,-0.576293,-0.0981463,0
0.903491,Earth,0.266347,-0.653059,0
0.903491,Jupiter,-4.59592,-2.38609,0
0.906229,Sun,-0.579854,-0.099092,0
0.906229,Earth,0.27186,-0.639723,0
0.906229,Jupiter,-4.59218,-2.39264,0
0.908966,Sun,-0.583427,-0.100044,0
0.908966,Earth,0.277118,-0.626235,0
0.908966,Jupiter,-4.58844,-2.39918,0
0.911704,Sun,-0.587011,-0.101003,0
0.911704,Earth,0.282118,-0.612599,0
0.911704,Jupiter,-4.58468,-2.40572,0
0.914442,Sun,-0.590607,-0.101968,0
0.914442,Earth,0.286857,-0.598819,0
0.914442,Jupiter,-4.58091,-2.41225,0
0.91718,Sun,-0.594214,-0.10294,0
0.91718,Earth,0.291332,-0.5849,0
0.91718,Jupiter,-4.57713,-2.41877,0
0.919918,Sun,-0.597832,-0.103919,0
0.919918,Earth,0.295543,-0.570845,0
0.919918,Jupiter,-4.57334,-2.42529,0
0.922656,Sun,-0.601462,-0.104905,0
0.922656,Earth,0.299485,-0.556658,0
0.922656,Jupiter,-4.56953,-2.4318,0
0.925394,Sun,-0.605104,-0.105897,0
0.925394,Earth,0.303158,-0.542345,0
0.925394,Jupiter,-4.56572,-2.4383,0
0.928131,Sun,-0.608757,-0.106896,0
0.928131,Earth,0.306558,-0.527909,0
0.928131,Jupiter,-4.56189,-2.4448,0
0.930869,Sun,-0.612422,-0.107902,0
0.930869,Earth,0.309684,-0.513355,0
0.930869,Jupiter,-4.55805,-2.45128,0
0.933607,Sun,-0.616098,-0.108914,0
0.933607,Earth,0.312533,-0.498688,0
0.933607,Jupiter,-4.55419,-2.45776,0
0.936345,Sun,-0.619786,-0.109934,0
0.936345,Earth,0.315104,-0.483912,0
0.936345,Jupiter,-4.55033,-2.46424,0
0.939083,Sun,-0.623485,-0.11096,0
0.939083,Earth,0.317394,-0.469031,0
0.939083,Jupiter,-4.54645,-2.4707,0
0.941821,Sun,-0.627196,-0.111994,0
0.941821,Earth,0.319402,-0.45405,0
0.941821,Jupiter,-4.54256,-2.47716,0
0.944559,Sun,-0.630918,-0.113034,0
0.944559,Earth,0.321126,-0.438973,0
0.944559,Jupiter,-4.53866,-2.48362,0
0.947296,Sun,-0.634652,-0.114081,0
0.947296,Earth,0.322564,-0.423806,0
0.947296,Jupiter,-4.53474,-2.49006,0
0.950034,Sun,-0.638398,-0.115136,0
0.950034,Earth,0.323714,-0.408553,0
0.950034,Jupiter,-4.53082,-2.4965,0
0.952772,Sun,-0.642155,-0.116197,0
0.952772,Earth,0.324575,-0.393219,0
0.952772,Jupiter,-4.52688,-2.50293,0
0.95551,Sun,-0.645923,-0.117266,0
0.95551,Earth,0.325146,-0.377808,0
0.95551,Jupiter,-4.52293,-2.50935,0
0.958248,Sun,-0.649703,-0.118341,0
0.958248,Earth,0.325425,-0.362325,0
0.958248,Jupiter,-4.51897,-2.51576,0
0.960986,Sun,-0.653495,-0.119424,0
0.960986,Earth,0.325411,-0.346775,0
0.960986,Jupiter,-4.51499,-2.52217,0
0.963723,Sun,-0.657299,-0.120515,0
0.963723,Earth,0.325102,-0.331163,0
0.963723,Jupiter,-4.51101,-2.52857,0
0.966461,Sun,-0.661113,-0.121612,0
0.966461,Earth,0.324497,-0.315494,0
0.966461,Jupiter,-4.50701,-2.53496,0
0.969199,Sun,-0.66494,-0.122717,0
0.969199,Earth,0.323596,-0.299772,0
0.969199,Jupiter,-4.503,-2.54135,0
0.971937,Sun,-0.668778,-0.123828,0
0.971937,Earth,0.322396,-0.284003,0
0.971937,Jupiter,-4.49897,-2.54772,0
0.974675,Sun,-0.672628,-0.124948,0
0.974675,Earth,0.320898,-0.268191,0
0.974675,Jupiter,-4.49494,-2.55409,0
0.977413,Sun,-0.676489,-0.126074,0
0.977413,Earth,0.3191,-0.252341,0
0.977413,Jupiter,-4.49089,-2.56045,0
0.980151,Sun,-0.680362,-0.127209,0
0.980151,Earth,0.317002,-0.236459,0
0.980151,Jupiter,-4.48683,-2.56681,0
0.982888,Sun,-0.684247,-0.12835,0
0.982888,Earth,0.314602,-0.220549,0
0.982888,Jupiter,-4.48276,-2.57315,0
0.985626,Sun,-0.688143,-0.129499,0
0.985626,Earth,0.311901,-0.204617,0
0.985626,Jupiter,-4.47867,-2.57949,0
0.988364,Sun,-0.692051,-0.130656,0
0.988364,Earth,0.308898,-0.188666,0
0.988364,Jupiter,-4.47458,-2.58582,0
0.991102,Sun,-0.695971,-0.13182,0
0.991102,Earth,0.305592,-0.172704,0
0.991102,Jupiter,-4.47047,-2.59214,0
0.99384,Sun,-0.699902,-0.132992,0
0.99384,Earth,0.301982,-0.156733,0
0.99384,Jupiter,-4.46635,-2.59846,0
0.996578,Sun,-0.703845,-0.134171,0
0.996578,Earth,0.29807,-0.14076,0
0.996578,Jupiter,-4.46222,-2.60476,0
0.999316,Sun,-0.707799,-0.135358,0
0.999316,Earth,0.293854,-0.12479,0
0.999316,Jupiter,-4.45807,-2.61106,0
1.00205,Sun,-0.711765,-0.136553,0
1.00205,Earth,0.289334,-0.108827,0
1.00205,Jupiter,-4.45391,-2.61735,0
1.00479,Sun,-0.715743,-0.137755,0
1.00479,Earth,0.284511,-0.0928775,0
1.00479,Jupiter,-4.44974,-2.62363,0
1.00753,Sun,-0.719733,-0.138965,0
1.00753,Earth,0.279385,-0.0769454,0
1.00753,Jupiter,-4.44556,-2.62991,0
1.01027,Sun,-0.723734,-0.140183,0
1.01027,Earth,0.273955,-0.0610363,0
1.01027,Jupiter,-4.44137,-2.63617,0
1.013,Sun,-0.727747,-0.141409,0
1.013,Earth,0.268221,-0.0451553,0
1.013,Jupiter,-4.43716,-2.64243,0
1.01574,Sun,-0.731771,-0.142643,0
1.01574,Earth,0.262185,-0.0293074,0
1.01574,Jupiter,-4.43294,-2.64868,0
1.01848,Sun,-0.735808,-0.143885,0
1.01848,Earth,0.255847,-0.0134977,0
1.01848,Jupiter,-4.42871,-2.65492,0
1.02122,Sun,-0.739856,-0.145134,0
1.02122,Earth,0.249207,0.00226857,0
1.02122,Jupiter,-4.42447,-2.66115,0
1.02396,Sun,-0.743915,-0.146392,0
1.02396,Earth,0.242266,0.0179864,0
1.02396,Jupiter,-4.42021,-2.66738,0
1.02669,Sun,-0.747987,-0.147658,0
1.02669,Earth,0.235024,0.0336507,0
1.02669,Jupiter,-4.41594,-2.67359,0
1.02943,Sun,-0.75207,-0.148932,0
1.02943,Earth,0.227483,0.0492564,0
1.02943,Jupiter,-4.41166,-2.6798,0
1.03217,Sun,-0.756165,-0.150213,0
1.03217,Earth,0.219643,0.0647983,0
1.03217,Jupiter,-4.40737,-2.686,0
1.03491,Sun,-0.760271,-0.151504,0
1.03491,Earth,0.211505,0.0802716,0
1.03491,Jupiter,-4.40307,-2.69219,0
1.03765,Sun,-0.76439,-0.152802,0
1.03765,Earth,0.20307,0.095671,0
1.03765,Jupiter,-4.39875,-2.69837,0
1.04038,Sun,-0.76852,-0.154108,0
1.04038,Earth,0.19434,0.110992,0
1.04038,Jupiter,-4.39442,-2.70454,0
1.04312,Sun,-0.772661,-0.155423,0
1.04312,Earth,0.185315,0.126228,0
1.04312,Jupiter,-4.39008,-2.71071,0
1.04586,Sun,-0.776815,-0.156746,0
1.04586,Earth,0.175998,0.141376,0
1.04586,Jupiter,-4.38573,-2.71686,0
1.0486,Sun,-0.78098,-0.158077,0
1.0486,Earth,0.166388,0.15643,0
1.0486,Jupiter,-4.38136,-2.72301,0
1.05133,Sun,-0.785157,-0.159417,0
1.05133,Earth,0.156489,0.171385,0
1.05133,Jupiter,-4.37698,-2.72915,0
1.05407,Sun,-0.789346,-0.160765,0
1.05407,Earth,0.146301,0.186237,0
1.05407,Jupiter,-4.37259,-2.73528,0
1.05681,Sun,-0.793547,-0.162122,0
1.05681,Earth,0.135827,0.20098,0
1.05681,Jupiter,-4.36819,-2.7414,0
1.05955,Sun,-0.797759,-0.163487,0
1.05955,Earth,0.125067,0.215609,0
1.05955,Jupiter,-4.36377,-2.74751,0
1.06229,Sun,-0.801984,-0.164861,0
1.06229,Earth,0.114024,0.23012,0
1.06229,Jupiter,-4.35934,-2.75361,0
1.06502,Sun,-0.80622,-0.166243,0
1.06502,Earth,0.1027,0.244508,0
